name,mz,rt,CTRL-T01_F01,CTRL-T01_F01_2,CTRL-T01_F04,CTRL-T01_F04_2,CTRL-T01_F05,CTRL-T01_F05_2,CTRL-T01_F11,CTRL-T01_F11_2,CTRL-T01_F15,CTRL-T01_F15_2,CTRL-T01_F17,CTRL-T01_F17_2,CTRL-T01_F23,CTRL-T01_F23_2,CTRL-T01_F26,CTRL-T01_F26_2,CTRL-T01_F33,CTRL-T01_F33_2,CTRL-T01_F38,CTRL-T01_F38_2,PRO-T01_F02,PRO-T01_F02_2,PRO-T01_F07,PRO-T01_F07_2,PRO-T01_F08,PRO-T01_F08_2,PRO-T01_F17,PRO-T01_F17_2,PRO-T01_F19,PRO-T01_F19_2,PRO-T01_F20,PRO-T01_F20_2,PRO-T01_F28,PRO-T01_F28_2,PRO-T01_F31,PRO-T01_F31_2,PRO-T01_F35,PRO-T01_F35_2,PRO-T01_F39,PRO-T01_F39_2,SYN-T01_F01,SYN-T01_F01_2,SYN-T01_F02,SYN-T01_F02_2,SYN-T01_F09,SYN-T01_F09_2,SYN-T01_F12,SYN-T01_F12_2,SYN-T01_F17,SYN-T01_F17_2,SYN-T01_F22,SYN-T01_F22_2,SYN-T01_F31,SYN-T01_F31_2,SYN-T01_F33,SYN-T01_F33_2,SYN-T01_F35,SYN-T01_F35_2,SYN-T01_F37,SYN-T01_F37_2
607,157.989,462.2197209,13125100,0,0,5605250,0,33842600,4529330,30694730,0,42210470,9915280,29156550,2691470,0,7734470,19056500,3798220,29266100,9592590,12110950,0,4236760,0,0,0,3548760,12801060,7056320,4719450,5702830,70724800,0,0,0,9599610,6977260,6776810,9805380,0,7112680,4251480,5000410,0,14177930,0,9058140,9423520,0,4714400,0,42230550,11950820,0,35151800,20428200,4167360,22523520,0,0,4170750
116670,159.052,993.5878897,5959360,4714010,3241880,4024610,5193580,9224560,8598520,11134900,8080300,6078110,6533330,3863630,8103160,4639700,5646420,5005310,5097490,6742020,2283410,1868400,9926770,7074400,8237550,5831450,8712880,9120140,5520340,5490700,7573360,4659770,3421550,5120860,4693270,4480000,6469020,5974890,3653980,6495920,9221110,7887990,4041380,4339330,2904080,1936030,6099550,5700920,4954580,5110020,5840430,6291450,8358920,4798440,6077070,3612200,3394240,3367020,4784870,7114450,6186410,4903430
93679,159.088,1226.587,5482070,2511560,2876760,6785290,82029910,3333080,37832600,7859310,82881290,77088960,44606120,3177290,3031670,2501020,6555130,6309480,2718470,7548480,4193370,2945990,3186400,50292580,5582890,31748950,63283800,73574780,9695199,12339020,49787190,7498460,0,0,2523480,57527180,3370690,0,40158380,3492830,18542600,42115160,15883020,8038080,1485490,0,1963530,67198710,2814960,40487900,8217240,71831790,47244700,7397800,3114710,7464720,2639810,5420830,2584000,73973130,3439180,6837840
25924,159.634,286.1379865,10831310,10179390,5891700,4522520,7967530,6204330,7550590,6117160,11356560,11689800,16353190,6231420,10947340,8211580,9337520,9156890,9933260,10718130,11641580,5069640,12795950,7770850,9985400,11696270,12533960,9245910,5953240,10106940,10280750,7619110,8619700,10027440,7470140,7297920,2547040,6206380,5471260,5741790,6975680,8310400,8425030,13828790,7039990,7308950,0,7733320,8509550,8443130,8919140,9435770,6222110,6135230,5534890,6539700,9340700,12266050,9965130,9384820,2602170,6724460
80603,160.056,451.8162857,7907040,6880420,13223850,11817790,73130880,28128550,0,0,9251696,0,38078240,28763010,0,0,0,817179,0,0,43304020,31334640,0,0,16626160,20432328,0,1981700,16688590,11542740,3492960,3865680,210583360,345068730,0,0,17964160,20165720,1073160350,887265850,4435830,12004200,56521020,65391490,37708810,46658690,4859650,21090020,10009900,12361510,8730510,8685886,38100200,37093910,145154300,117269050,15975614,10522747,149891610,165007500,6386960,2852560
87051,160.074,225.9605,832242,0,1795730,1899290,2802080,2103040,901642,2050020,1736110,1420010,2084820,1027280,1199120,0,0,1330990,1285150,0,823953,848366,0,1895390,1563180,1254680,0,895172,1951600,2751900,0,1644040,0,831620,1209580,1068810,2240120,1315180,22593430,2455450,1778420,1548080,0,0,940205,0,0,0,0,2259920,1733530,2222170,1123580,0,1902280,1461050,0,1137550,1609440,0,997084,0
39922,160.031,297.317,1607400,4873070,1945290,3750660,1375920,0,3358240,1755040,7077730,2037970,3881360,2058070,1798040,3851840,0,3706310,5411370,5502880,1693100,2062260,2346330,0,4108460,0,3703930,0,2126440,0,1986210,1687130,7799130,1808410,0,0,8635970,1840810,1764890,4988640,0,0,0,0,1729730,3330520,2321090,0,0,0,5959830,0,8374290,1710460,1794930,0,3383690,1920700,4152350,1953350,1766100,1682220
112232,160.181,284.6700244,0,0,0,13064940,11809420,0,0,0,0,7208430,5692620,3663030,0,3264900,7037350,0,5564470,11709500,0,0,11033890,0,0,0,23531350,27326300,4620890,5470210,8548590,0,3081420,0,9051240,4818040,0,3191170,0,0,14853820,10247000,0,0,2682490,4655740,3361500,4080690,3554760,0,5376040,4787840,0,4351860,4196620,3817040,3001530,0,4917880,0,9957620,9671810
14864,161.077,305.5543333,2692210,2396000,3135440,2359870,0,3342170,3200870,5864710,2606230,2794970,0,0,2936560,2948630,6174060,2456380,3061310,0,0,3237960,2975350,2804450,0,0,2652550,2515230,5721430,0,2641650,3345190,2954480,3320300,3495510,0,3496980,6183550,2747280,0,3188620,0,0,2727700,3460060,6705920,3198640,0,2888960,3314860,2838410,0,0,2930890,2587770,2948850,2797960,2767490,2908500,0,2722110,0
146409,161.603,354.208,1082780,1080000,1875310,1315970,1614000,1104500,1242870,1833660,2413640,2249380,1682040,1137760,1618970,992066,1666770,1288920,1455980,1315090,943982,790865,2832930,1782930,1899710,1596320,2193530,3326440,2334760,1807170,1280040,2567710,990299,0,1532000,1851520,2423400,898767,979098,936407,1645520,1544500,0,1242940,710230,0,2088647,1426740,1504740,1654120,1803710,2177340,1505290,1204610,1226140,1659350,642371,791798,1460960,1538450,934101,1279360
7464,163.079,659.0649719,11852360,4051050,7802640,9047740,5861480,0,7542210,0,3776280,3480100,5544850,1608110,3645790,4819550,6925930,0,8291970,0,6722510,0,3151430,6356590,2974490,2815850,3605390,3607710,4263840,10423840,4992500,3199550,3423060,15467720,3252290,14063740,0,2811580,9068360,5573210,14527050,0,0,6392550,0,7158460,4302410,12088160,1351960,3767980,3762690,9182700,10523450,3426200,0,3226860,0,6114630,2809590,6410740,13609770,14451430
149276,163.291,302.2502308,827056,1710650,0,27737426,11358948,20315760,631920,12312410,890341,378786,1282940,13951232,639252,527134,1495240,20030543,14310070,311463,422719,292093,855850,12232190,682164,19439810,467329,439515,790300,699667,1038730,1049880,1500390,16716250,967454,11374094,137525,0,403077,192086,1382850,410481,0,11487300,1333960,1261570,47970349,2093550,4295530,32266890,2253450,14708850,330326,666877,1784210,649283,1048230,675738,763030,176272,492759,602841
95987,164.038,1095.333333,45888260,50529150,33043586,55099200,95590390,57791500,55978669,33320880,60169910,28272500,77143760,23858130,70604200,8459540,61720730,84843970,53544900,40940724,31227090,19825351,71147980,58518690,79820380,78034960,317053490,228015000,93292800,77531650,51579470,45739840,29714034,31692424,63049600,40319150,58254160,44953990,75826761,47348207,87485260,117556570,27121890,32950070,38320593,14849970,9337310,81230780,54737320,83420220,94616510,86360220,46997550,40853490,48702640,35438970,24028246,22391024,62879190,126333310,38040800,50264660
116930,164.13,738.1563846,4781850,9017630,3083230,15028550,19829660,30346400,10484040,22871220,4174760,4701870,4942210,1827710,3064860,4403380,5016430,3844130,4658280,4509310,2587320,2108140,15799100,38286600,74717550,13804800,6721000,15497000,11194160,10197800,3416620,9265430,40036500,39387100,42985880,33663200,33120700,31977200,6629280,6824290,16060400,22671400,11522200,10273600,2442770,18003400,6830270,27167700,19636890,35255630,117587260,15990700,17167580,15871010,22120200,45076300,14577940,20341100,10206400,11973000,13435690,30719100
119392,165.994,1465.069625,0,0,12093700,0,0,0,0,0,0,0,22471100,0,0,19889300,17751000,0,18768900,17745000,0,0,16565500,8769390,10913300,15864300,31199300,29293700,18867020,11975300,11907700,11171300,5108850,5552790,13123800,14174100,18780430,6383630,7210600,0,15720400,12590400,4348060,8619740,4513180,0,33130800,12948000,9797190,0,9604870,12000200,6184440,0,7839370,0,0,0,0,12868400,7203000,9454960
79590,167.075,753.0565556,3412860,0,0,3687740,3693700,4385340,4812250,0,0,0,0,4112490,11809870,0,0,4622300,0,0,0,0,2490680,18646740,3827270,0,4973970,0,15095390,2818950,4762250,0,0,0,5374100,3035570,0,875723,7804420,2268100,4745100,0,1943260,0,2076140,0,0,9152760,5521430,0,7226990,8763160,3710060,0,6557470,6856890,1117630,0,4162640,0,5857390,8779960
52177,170.134,292.5123077,2727730,2520640,0,0,5170100,3028820,5405900,0,10331620,0,2777630,2051070,9083020,2237710,3498360,3378420,2527290,2776940,5931990,2370010,2494030,2345880,2847580,5689760,3684620,0,0,0,2850810,2374310,0,2088820,2660400,0,0,0,2429970,2861060,2364670,0,0,2323610,0,0,1467660,1883140,3139940,0,2433580,2606470,3127910,2485570,2236880,3388080,0,0,0,5079560,6068480,5137620
64394,170.111,1302.274964,0,2562670,1771040,2856640,0,0,3366780,2797570,8140830,0,5870260,4722580,3900820,0,6316990,4347590,0,3672020,2401400,0,2967770,9493370,6511500,7332980,3837010,3438590,5159600,14333380,2669900,3823830,0,0,2620610,4971900,0,0,9951630,5533810,6768130,2993930,0,0,0,0,0,0,2966320,0,0,7098260,0,0,3880730,0,5742070,4570070,3257230,0,0,0
146400,172.014,1048.671905,569728,813267,525780,614653,0,0,0,0,0,0,0,0,762907,888046,0,727560,502279,0,472994,0,1166570,0,1595760,1310770,0,0,920564,792328,526408,0,0,450598,574297,614674,814259,773232,703800,580716,0,0,0,0,742139,598766,933771,810300,612759,0,814487,741708,0,0,763169,773446,614860,0,525606,0,697318,632969
85856,172.029,1020.235181,11477850,4886570,13633540,4758220,0,5723150,6128830,5685860,0,0,6818580,10396860,6200110,6563970,0,13754290,7846910,15365950,0,4807920,7390440,13214370,5650970,0,0,0,6036360,5109390,5482790,0,0,0,6398890,10729000,2746920,3630330,9459460,4436590,0,14020000,2495870,0,2341620,2412990,4570510,6037470,0,7074130,0,0,0,5053030,2901860,7506930,3975270,3341540,8434570,12234600,8514620,0
85384,171.993,1638.1975,1823060,0,2197280,1462620,4511590,6442790,0,1772210,0,0,2763770,2016430,0,0,0,0,0,0,6065170,2651190,0,0,3207990,0,0,0,0,0,0,0,9283860,8231280,0,0,860743,1131250,88927100,59295320,0,0,3304400,4284130,4904550,5884700,2818310,2763030,0,0,0,3438090,1884450,2523240,17214000,9205700,2152010,2303930,12221600,10351050,2387870,0
96879,171.993,899.1333333,23215510,34685240,6294270,45280560,18987790,19585420,21706740,8559860,28572700,45763100,14800440,6643640,16509180,3195420,1025960,11521420,3494970,0,22963750,9565890,19890000,34061100,98380500,23090600,0,0,19732660,4372000,18510200,15833700,23828310,20935450,3810850,49971600,38199890,21740020,13375900,62961630,14726800,42706400,6684580,20157270,24242350,4877620,0,68908200,0,15175500,54178110,25851880,23863100,88269510,0,20601140,36615450,30877040,35157400,113504090,61906650,23108200
124730,172.133,153.569,5003380,3216530,23223640,2109820,3476120,3566120,0,13414280,0,0,6887230,2711190,8934530,9864240,6645790,12840690,0,0,6582010,11175130,5215420,5017300,8457820,0,0,0,12493880,7950610,4701890,4656620,2228190,2768430,4162160,12174910,22410520,20597840,2639570,8135390,8554710,5185880,10648990,6918740,6334150,11735860,0,7095400,13593940,7970650,6687090,3654940,13805460,28546220,2099990,13749240,9408630,14909710,5817120,8956290,4040020,2647360
36172,172.139,1661.353333,4337280,7989480,4023920,4821110,6352570,2888620,2686940,2080590,4708190,5195880,0,4037650,7701440,3516330,0,0,1983590,1775810,1745840,4282210,0,6633890,3006370,0,2944730,2868280,4370930,4572300,0,1775240,0,0,0,5440190,0,5009310,0,1737390,0,6363930,4621240,1554280,1514950,1569480,2254950,6579830,0,3990020,0,2952530,3691120,0,0,5496940,4838480,0,4637920,0,0,0
105244,172.17,1060.85,0,0,32874400,14620900,33210550,3429590,29973870,0,0,0,0,0,0,0,59549600,0,0,0,0,0,5947550,92868900,0,66623700,12594000,18784080,5192880,50713440,15961750,40840900,0,56970400,5736490,0,28517000,0,150271200,6039710,145610980,17708560,0,4032390,0,0,0,3572270,47425000,52805690,15029590,41310600,0,0,0,0,0,0,0,6139370,108868000,119691000
137931,173.082,911.4699091,1854390,2077850,1822360,2075590,7389940,0,0,2145570,0,0,1173070,1382470,0,0,0,2280590,0,0,1608720,2466450,1484140,3976080,0,1241940,0,0,1533580,6006780,0,0,0,0,0,1103660,1748280,0,2639140,1361480,0,1343800,0,0,1323530,874162,0,2689470,1530740,1794750,1798420,2056790,1708450,2047650,2293340,1519850,1276750,580136,2381870,1289340,0,0
64296,173.116,1047.02855,11072230,11265620,0,9440990,0,6534070,8855700,3155460,16051820,11906900,1990890,4288870,37444130,0,31314580,24211970,2989730,2598750,18693940,9799380,5138455.7,7023010,9951790,13273800,10075810,15273900,27853288.8,23138330,15791070,9482480,59216960,100223480,16260410,8521840,1550280,2921100,2507690,4112200,10209410,12146310,13086680,42865360,52464900,3991270,0,8141760,6612860,6728140,18101880,7999410,9941203.3,6022930,14543800,28873860,26192320,9171890,22484480,33110030,12466430,22641640
48348,173.121,543.5985161,1413220,1617690,4459930,3541050,0,1318600,1676390,2462160,0,3650750,1633200,0,1504620,1507650,0,1511570,0,0,1371540,0,2566550,2014120,4385790,1865460,2223160,2524300,1835130,0,0,1608050,0,0,1953210,0,1328090,1513050,0,0,3997880,1999900,0,0,0,1209160,0,1719600,0,4322870,0,2043350,0,3154410,3581390,7831350,0,1699890,1188700,1671910,1388610,0
121402,173.113,652.682875,2084840,2417750,5388420,6269660,3126100,2617160,2515490,2159110,3410880,9112000,2898090,2752090,2192980,1251130,3556410,3458650,6230040,6035360,0,1803280,3916290,8281390,6530120,7357510,9265030,3964190,4482300,4192930,3843520,5970770,3037680,2729450,2844290,8687100,3474730,3078410,0,2742120,5654680,5082150,3340380,3100610,1611570,1668310,0,2968000,3847120,3050610,3324810,4751270,6415920,2570920,2787860,2716870,0,1976900,4130700,4099610,8149550,2104230
121196,173.117,1506.545,809650,1049190,711432,1258180,1434570,1228170,1291480,1118280,1111800,1573970,1418410,1193150,1336700,680118,1029720,1441860,1672170,1311170,0,608886,2157420,1038460,1372400,1713100,1853690,1825940,1495890,1423860,1435160,1496810,794779,0,1403510,1434910,1016770,649556,1322700,912550,1185750,1363770,914336,861294,0,760328,0,1100640,1257490,1066280,1183910,1330580,1192940,1460620,1257750,1623950,0,974268,1337090,1375960,1087190,1073930
94398,173.117,461.8473333,4547550,9321620,0,4566470,12838500,4110920,12535600,49701500,0,14653300,17769900,42516290,11554900,0,20041200,7745400,7431830,8927580,7448290,2458620,10575200,3149430,10377100,16929600,0,55679100,7286980,9929430,7491750,8394460,0,0,10179600,9365640,0,0,5155470,7329740,7141230,12990700,6987000,7702800,29463200,2682700,0,7893190,13483700,11805400,7327420,18440500,0,0,0,6376360,0,0,17581400,7134790,8430220,7958340
119619,173.994,1075.839647,2650570,22771070,5791130,12461990,33022380,27011550,18043210,15700140,4635700,27511000,8449110,2057130,4428530,12810680,11642930,4437620,15773780,11525400,2658650,2572630,13585210,3304570,16187160,20852600,65939600,63174500,37677760,24980940,15242730,7173990,5170840,5389790,19844610,43527730,15041410,10215180,9560390,6314690,14298230,12346850,2508360,10249790,8824790,6820080,22925220,13177350,9547640,12914300,27055280,13184010,20365130,21781980,17338150,11431880,8481150,2887960,21728490,28597630,6947020,18384140
16031,173.997,1004.018333,6677510,3133520,14648865,0,1119720,1644160,2750440,6003380,4557380,3716830,2683750,9872190,2499010,1126970,1619750,1328420,3435950,3583100,3967240,7176180,0,6590210,3801190,1439350,0,2640420,4949310,2549310,1807960,4276470,7994030,0,999360,2957650,3384570,1205800,2876660,2682190,1589100,1405080,1507380,4672660,2839230,3445243,0,1532840,3668880,4341730,9979280,2305052,4786210,4124750,1309960,3711220,4525220,4722100,1779680,2294830,5919080,560757
99607,175.031,1120.41,21935440,25575700,15381740,20239470,29667940,22787480,20574100,14546080,8766980,10816800,19136410,10484600,40497200,2854390,24740000,10491700,10118400,15799610,34645200,15612390,14582780,10835940,8849410,17409720,1099300,2255420,23246410,29007000,18906350,24951510,7803920,11435460,11910570,21126280,6075590,8326500,12634010,20092700,16992060,8937520,11260080,23353540,13408090,7150720,0,27624930,13986030,16301780,17126180,21340300,17311030,4641450,14985850,18443970,15326860,11821090,10183700,10928070,5975410,17491810
52382,175.041,1673.32,21397370,36787490,2029980,9835480,22837660,39425600,60776170,9001400,84524490,71399030,21515240,1233690,48125580,0,75911630,35493230,3692090,23760980,1211670,0,40056890,15894060,27359800,0,20324537,23867980,7520450,47309350,46929380,54132920,0,21412600,0,23208930,0,0,16421920,21872810,43855620,19342650,0,0,0,0,0,7741450,12048820,17319860,55322720,35375440,35836870,0,31164320,28339820,1795490,1240540,25046200,2757630,10084470,58063840
124733,176.974,1038.288427,963031780,621201300,506920600,825946560,1312680020,226277440,646890030,748178680,912986000,852589910,789597470,243649800,1034918650,87938200,617565030,558624550,900374660,622975310,243606870,146339130,36595100,43287370,32927800,40601580,30934960,27839440,50080760,48684180,35854110,40218610,20103530,11286680,26358960,3196180,16272110,6850440,39834940,14066080,43553620,26518600,7274640,0,23055150,0,5927100,22188610,114015650,98282760,29440460,33333900,24476900,19025340,21723400,51936970,15986260,15311050,28642030,37492250,22703010,22552380
81133,176.972,284.9796667,0,0,0,0,0,10481000,7855520,10035900,0,0,46991300,36988700,26699870,0,0,11213000,12356300,0,0,31728300,16983600,0,10378100,32362100,14260300,8542850,7822360,11305100,0,19363600,0,0,0,0,0,0,0,0,8640080,7173790,0,0,0,0,23830100,39263530,7141520,9980090,13001700,22534700,10539900,0,15816200,24277300,31218600,0,13050100,69890200,5940750,23818340
117963,177.077,1095.431371,13686440,31143000,34614450,112768700,0,69603370,5901350,25933900,0,0,179114400,58449000,0,16123730,12810500,79568120,64879300,18514500,4285940,21963980,147519000,100064980,371660700,285638890,338478600,497677000,208500570,452308300,61783290,232075800,212807800,60088890,158433000,68186480,74199300,139977790,66396800,81904680,184394900,190533000,27075470,350104300,121699860,32805620,44051700,436541100,24382770,169725310,233256800,508397100,76624480,268919000,10175100,37868520,64526300,45625400,61041800,510664300,148500000,38299550
57129,177.048,861.5725,0,10254480,0,0,14328141,6066960,6407250,0,6593136,7349050,12147610,0,5006242,0,26018570,3463538,12887760,6485415,0,0,0,0,9080850,4209570,4869980,4102756,0,0,6276430,6708950,0,0,4816920,3066590,0,0,5466618,5955550,9350530,4196290,0,0,0,0,0,4418270,9034350,5038840,6380322,13816300,0,0,2515760,0,0,0,0,0,9511980,2539050
119390,177.02,275.984,5481360,31396600,24262000,14022100,52943100,21202200,34853000,35027200,26679300,51422100,0,18664740,22984900,18650700,17259400,39176800,22503400,0,12304700,23024280,0,11793800,25131100,0,0,0,33191700,0,0,0,0,0,0,0,23932500,4739380,8145980,0,0,0,5030940,0,0,5698110,0,0,10495900,14644800,22528800,0,0,28297600,0,20355230,0,0,7515970,0,0,0
61369,177.091,1286.211455,7620200,2761810,6704060,7591340,5415310,3076040,5681570,12405790,0,0,0,2239760,9313860,0,2953450,8031390,1790000,2664460,1732310,0,3167000,7664070,3077370,2352210,0,0,4727060,0,0,2977560,814085,2054172,0,1624840,2476290,3125940,3810450,0,3630550,0,2088050,1394600,2095960,3898240,0,0,2837900,4746010,3806120,5205390,3552730,7848010,3398770,4999710,3212580,1556740,3657870,0,0,0
94425,177.109,877.9535,8337850,18788980,9852400,16427590,23728600,8184480,7876090,8044910,23964400,28397300,26932900,7017860,28357600,6089850,26259900,9527620,29511300,25832200,10478600,7785580,21854700,14334250,20539820,21487600,16985600,15950800,9147950,22380600,9496390,23800900,12356810,7433180,16055670,21439690,6897840,5949890,18251980,16772810,24040200,23502190,4845330,9196900,0,0,8982020,21612870,19346220,20283540,7870770,23474940,14363630,9442480,5278520,7433430,5460640,4910890,12462500,22964900,16445590,8170120
138037,177.104,342.3693333,10850000,8658780,5367680,10686485,15710777,14419610,6660875,8639850,5915410,15458510,5738529,8484850,8304080,0,4400358,13700960,7172916,7580660,11490360,8689310,7852844,7839340,3528269,6016440,6265950,8217916,7059345,10821557,6578320,8122272,9673580,17676480,3173526,5336474,1333900,3782879,3420850,5889171,7869350,7153423,2748460,4571150,7596380,549056,0,7424740,6568601,10413210,6984085,6105811,6718858,7614769,6052501,6878920,3711760,4169170,4765000,5355580,3648116,7800798
65716,177.957,572.9445,5424530,8211830,9940300,10918760,14885150,10296360,13720800,6055360,17244360,16721680,20004510,2371960,27731050,0,29840960,15722470,18261760,23619390,28076850,14995540,13729420,2745470,3051490,13345350,16379260,19932190,5917100,9880020,8854050,12631370,6732350,7110750,9196260,9271130,7332570,5255000,11294340,9540280,10054640,16690800,6994880,10063730,9716700,3941600,0,27076670,14241920,5665960,13054280,18256220,7753670,4348340,3938550,5737930,0,2134220,4176690,12954290,5455150,7061470
126481,179.081,248.511,59048500,21975900,39290400,56230910,59070000,65983700,51347650,84810790,54775800,52681200,38228900,55086900,55787100,31786910,53755600,61236700,26512500,51800800,47274600,58709200,32034270,89714400,77849700,28137300,50526800,0,60168400,89255100,53269100,47374000,106156900,115482400,51228600,65280600,40909200,57073200,85113320,81078090,54872700,19873500,28041700,29396000,29584900,29352500,0,44968300,52294900,124141200,58951100,55744320,55133400,49319300,57556700,85055900,54197400,55193600,82179850,23716200,28348520,81005000
104434,179.107,1232.714333,0,13434000,0,14955200,0,5601110,26591600,0,8060520,9909010,35419600,0,24174100,15884500,10266100,0,0,12657300,35606600,0,0,25762400,30778000,12065700,49047590,0,26354600,13771100,0,0,0,1707930,0,30936800,8028010,6097970,4557540,0,0,16249100,3361650,53351100,16646600,0,15062700,18859800,30915000,33404200,44013900,0,0,0,0,9001500,0,0,0,0,0,8847940
122526,180.118,281.9896667,2423210,3609260,0,1883220,4868050,2904890,2389720,0,5175500,3588670,0,2114280,4768060,0,4452870,3677060,4307080,0,0,0,4295700,2734320,0,3316930,7369810,7963670,2821590,0,3557010,3787150,0,0,2914070,0,0,0,0,0,3320780,3582300,0,0,0,0,0,0,2699500,3456300,3186650,3037830,0,2326700,0,0,0,0,2019610,6235500,2756990,2716190
118035,180.981,955.6405,1596130,2208060,1181420,1380480,6237410,2871940,6124930,7575150,2026660,2515860,1523310,0,0,0,0,0,4395340,3804440,0,0,2498240,0,2018320,0,0,3694990,2230190,3845460,1481850,0,0,0,0,0,1521190,2335060,1262450,0,0,1931600,1654230,0,0,0,0,0,1938760,0,0,0,4072600,7055810,1513290,1409210,0,0,2230600,0,0,1828310
126559,181.068,175.108,1437620,0,1767330,1770310,3030860,3766620,0,2041230,0,1169310,0,0,1637310,1598920,1503810,3790920,1027120,0,0,0,1222580,2716340,1466610,0,0,0,2286070,2512760,0,1130210,0,0,0,0,1546870,1535230,1162420,814370,1265880,1524620,1671110,0,0,0,0,1527990,0,2151260,1239790,1188270,1481370,2578670,1275530,1380000,1128070,1346940,1661960,1909350,0,1329130
122046,181.038,213.154,29708000,39975300,53684790,21832650,37823580,27846040,32853200,41263340,38248400,48265000,22922720,14010210,35642100,46762910,13178880,30869710,29785220,27107160,20606410,19516940,30916800,44670500,36402500,30314650,73199700,72497200,56399500,38052500,29384700,34292600,14071240,13902770,30173100,34290040,45904960,34065250,30456400,31057100,33097600,32160140,19715270,19859860,18178140,11765830,262321450,43731500,29318570,30484950,39864010,34797270,25962290,41397660,38941000,34562090,8710100,8773540,36109850,49619300,18741390,22185200
85433,181.122,957.25375,4892600,5168640,5069240,2738060,3230200,2042010,2569120,2961160,0,3366620,10922830,8306690,3321920,2140920,4192450,3567430,3291920,3702590,6512410,5972300,7906490,3259240,2767070,2523790,3567940,2351430,2489700,3519440,2223550,4517930,0,1441380,2194140,2885960,3841140,5189040,2945680,1779680,3299230,6619600,2013700,1917330,2333110,3206700,1539930,3770000,7015840,3626950,3434550,6594550,7392950,4523540,5226200,0,9133230,13585240,5558510,8149530,5513110,2063810
37106,181.125,1442.633167,4672540,7502190,2885690,2789960,3484600,2236130,2819060,2983170,4725980,5314000,4577780,1768490,3968270,2010550,2375970,1661220,1958890,1884280,2009210,2038890,3092840,2776010,4395140,5212760,4060710,5151800,2895590,3141610,2460850,2910800,1630150,1657680,3795010,5111170,5016380,1575150,1801440,1932660,7488510,2581560,3507690,1735920,2577540,3743810,4504210,4276630,3320760,6312700,6226820,5322800,3397930,3600220,7771370,3284790,1888180,1976710,1841540,1233590,4725590,2791820
110738,182.044,422.9315,35475490,19325150,38420470,49418740,49299400,81239900,67415650,50811780,70114140,118989370,101748740,60838440,58043410,41549840,39003740,61847840,38793110,78457050,63155010,17387200,89537290,58767100,24423060,53071990,94524770,87910980,24531120,59373000,28875370,34523780,23003160,18440840,46072870,35614160,17506880,30837150,38910000,51244540,35064780,81414930,7689470,30896530,25664540,17735470,31056780,41981290,56261780,81941830,26054350,25047990,17549910,29830380,35332490,65096920,21617810,50001540,56046580,96191340,61874210,76165060
80145,182.053,298.0525,0,0,13617350,0,0,0,21438300,0,0,5013460,0,5172370,0,0,7063640,9302590,14130370,9687100,4227130,2438710,0,6428370,12868960,0,0,6584630,7390530,8163500,10921420,0,0,0,0,0,5564900,7954560,11800000,4692690,17970550,7022900,9332270,0,9130160,6566710,0,14062950,4714780,5638610,23977670,27505790,6415750,6759680,3647620,14445860,3725340,0,0,14762370,5682610,6827510
124399,182.999,316.59625,13525450,25923000,32141810,7623490,47764560,26572810,28438200,15466420,29710900,31787000,0,22396940,26958280,13754180,48334900,40621550,23951200,8596150,10043600,3805430,27230000,20520860,7260720,7998060,31331200,0,28976100,36414220,9692780,36775300,1320100,24771020,9139800,18251200,13741500,44449730,5111400,19786900,0,26873800,19817810,36642730,22208100,1995470,22400400,1595070,5174910,31984700,32491760,5950230,20080060,41780400,4872520,2794360,13097340,2566250,9109940,3221880,31609600,23891170
120964,183.048,344.6319583,13316890,19364070,0,14900240,23492700,23026830,9422880,13387000,31808360,39096130,6762700,6570920,22603760,1958770,26305750,24622310,19483310,20747360,9375240,0,30658390,21751870,16667710,22196890,67941400,63916370,36234000,72507700,24943460,10731800,7456590,4983610,15018540,29590510,4884660,4604300,5499800,12900830,16066800,9536840,0,9003740,0,1221120,0,20262710,9265990,16424520,9418850,30149890,14748650,12533740,0,9365470,0,3662400,25784890,42234490,19396570,24667810
75586,183.102,850.8615,3886210,4269560,0,3855960,3899550,3398740,3720320,7177130,4730160,5731270,6694560,6422190,6278570,2853220,5741450,0,5199110,5835030,4942240,4283430,9460820,3655930,4962620,5208110,5752440,0,6901020,3565090,5900410,5110480,2387400,2059620,3682520,3323960,0,3437250,4605020,0,4371240,4827110,0,3115770,3061600,0,0,5763570,4209290,3284640,3759780,4840970,3658130,3773850,2953610,3230770,0,0,3326350,5656340,4143010,4339020
86134,183.13,1006.384091,17335747,22295150,2380780,15070280,32793010,17827390,9664730,20133850,28349770,31346520,14528180,13716190,43960190,0,18265910,31569750,12642840,21934140,17662830,2312575,25216880,37813399.5,13169580,10395770,23593500,25828930,21303250,42335930,20903880,16003690,0,0,11695350,14454850,8453310,2205530,16828660,16981220,20118330,21145050,2420440,6403200,15438880,6664780,741435,31198000,10745060,17456810,26895040,34510750,17502064,18248100,9155200,12398510,9770230,925909,15947800,53168274.3,10834940,22758450
