name,mz,rt,Annotation.type,annotated.from.ID,annotated.from.peak,ID,compound.name,isotope,adduct,Formula,score,peak.group,confidence
85101,409.269,989.992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126475,409.277,919.9905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103116,409.277,970.6351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120158,409.277,912.2545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103382,409.277,773.2732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89612,410.195,883.657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140121,410.206,1024.9662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60508,410.259,798.701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117826,410.996,345.8683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35214,411.284,1038.495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127104,411.237,934.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146710,411.272,889.712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120262,412.269,738.6697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113441,412.269,762.5955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3096,412.269,942.1895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134451,413.271,952.9955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86139,413.272,765.1039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121554,413.253,949.4528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119570,413.276,598.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142602,414.286,879.5106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19099,415.21,336.8315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110385,415.239,1140.7534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62721,415.251,838.1935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120154,415.312,906.4476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60868,415.283,855.626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113189,415.289,796.3747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106150,415.288,931.381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12974,415.321,692.9886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96882,415.324,983.777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139586,416.283,1110.5335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64473,417.283,694.5309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106435,416.243,1063.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70706,416.268,762.5655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2227,417.249,912.8619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111884,418.285,1022.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48311,418.279,1071.5883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95139,419.233,1127.1193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71757,419.276,1155.9132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98859,419.239,1114.472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85854,419.315,1191.1212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119130,419.351,1073.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53798,420.251,853.4997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142880,420.318,1107.1677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14195,420.22,845.4603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121945,420.307,1039.2974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84891,420.257,693.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138073,420.28,730.2509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61361,420.273,984.4366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61129,420.274,943.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126609,420.321,804.8865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1011,422.283,419.8881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147462,423.241,598.6432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52582,422.264,913.2299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134497,422.334,1139.365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22699,423.219,500.7328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75290,423.286,1071.407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104429,423.87,539.3748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82990,424.275,712.961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100028,424.268,946.0305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88912,424.268,879.351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124683,424.274,863.8574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96883,424.269,905.931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89383,424.275,865.056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127107,424.276,752.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18893,425.243,968.0877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7359,425.284,647.6758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120848,425.28,903.5888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139459,425.374,1049.815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104435,426.23,810.3852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57324,426.286,773.936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87578,426.309,849.8732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127163,426.313,834.2655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40536,426.357,1105.664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77373,426.798,333.317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113223,427.312,945.972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147144,428.295,740.8646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3104,428.337,1056.6741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140895,429.267,904.3967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149819,429.372,1127.5912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139981,430.292,891.2501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61196,430.243,1057.815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75056,430.277,802.5632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23100,430.27,734.908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18808,431.808,333.6045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111133,432.247,854.6343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26062,432.311,1057.4117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71991,433.214,275.2295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80630,433.245,855.6827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65359,433.28,1046.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124116,434.265,854.7589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85704,434.283,993.9492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118829,435.334,1060.9118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124322,435.273,935.7655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122217,435.295,1163.272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72002,436.094,293.7907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142496,436.267,828.2276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99579,436.302,972.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62227,436.301,747.5259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66679,436.362,1251.715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139441,439.234,891.9585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91708,439.306,970.6177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113333,439.305,1120.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107622,439.324,924.2265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111016,440.245,890.7433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116274,440.29,1018.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142604,440.333,1018.9911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67759,440.291,1035.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97786,440.337,1060.0842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104881,440.358,1153.5466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65633,441.331,968.4206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96905,441.295,895.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140168,441.321,1129.6721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104424,442.257,873.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70701,442.285,842.3152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147887,442.287,824.8606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49056,442.279,850.5465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4853,443.092,1144.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77138,443.305,729.6996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35153,444.241,820.0093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146254,444.305,948.1009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16300,444.281,836.5289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69680,444.29,886.3252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85662,444.889,334.5755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20869,445.119,1393.5867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57365,445.12,443.5055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20925,445.12,996.8875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100728,445.295,1122.095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140696,446.363,495.2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60157,446.264,951.854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82986,446.326,1060.7415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130548,447.245,854.2835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130462,447.321,1012.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93249,448.292,984.3553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
609,448.299,1011.8067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109613,449.266,1057.1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111576,449.26,298.0197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96624,451.371,1110.0421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63414,452.301,896.0387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125507,452.312,1123.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70482,452.299,891.0058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75155,452.3,831.552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126875,453.317,793.1308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3960,453.236,688.4566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124461,455.166,555.4507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110735,453.287,454.1447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142518,453.304,830.8119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117235,456.233,360.814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3597,456.256,892.2629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33611,457.345,706.223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67950,457.222,934.5849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116667,458.216,849.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130537,458.274,861.5336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134919,458.328,1018.4736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89129,460.413,577.2077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143646,459.329,1169.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116302,460.276,773.8544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79559,460.616,826.2722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89372,460.259,1036.627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139580,460.303,822.8022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98849,460.323,941.7035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117124,461.325,711.9931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2242,461.272,1330.207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87577,461.3,1020.4662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139456,462.293,824.2359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70821,462.296,799.6833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117132,463.324,890.1392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128040,463.352,821.9075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126868,464.274,987.9713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125461,464.285,732.6692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75436,464.304,786.7957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64920,464.3,765.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98622,465.197,811.9885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82784,465.213,810.551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120243,465.287,672.8583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100852,465.27,514.8145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32385,465.273,820.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80319,466.282,934.7542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99129,467.013,664.43,metAnnotation,C00951,145972,C08357,Estradiol-17beta 3-sulfate,[M],M-2H+3K,C18H24O5S,0.604460261209474,C08357_1,grade4
80684,467.294,752.8257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135486,467.347,689.3585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46844,468.281,867.9589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66809,469.218,1091.5607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120741,469.259,828.2319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7076,471.304,891.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122298,472.281,817.1808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36000,472.27,897.164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135264,472.28,942.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94112,473.322,604.2923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111840,473.325,1087.665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120162,473.337,1001.1744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124051,473.706,820.2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97183,474.289,782.9252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113481,474.296,821.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120266,475.292,788.2974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48124,475.236,872.2682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146424,475.663,819.5467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125022,475.29,1069.5384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144816,476.253,848.2151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137131,476.301,659.194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82098,476.296,1020.0667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75043,476.291,949.6463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64978,476.295,952.2231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95476,476.323,1032.1517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114278,477.25,294.731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125106,478.248,909.0258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90006,478.277,1017.0676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79907,478.278,869.142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23601,478.285,941.9447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98327,478.277,941.8217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104407,478.285,1046.5531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117136,478.312,746.3796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8179,478.313,750.586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46828,478.314,925.1576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70836,478.315,806.4987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93972,478.316,815.9226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665,478.316,919.3835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113490,478.316,844.779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64472,478.373,1067.755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120168,479.308,993.9602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
438,479.321,1143.9767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130261,480.279,926.3907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88383,480.241,1022.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93671,480.29,764.7157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74668,480.277,1515.845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83264,480.358,1173.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85047,481.249,796.9283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79898,481.287,879.5431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94427,481.29,1422.2216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16062,481.738,864.446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121017,482.286,994.1464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56886,482.267,874.5843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37212,482.369,1449.7962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130337,482.734,797.518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135336,483.259,817.7447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52015,483.583,615.1925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120751,483.278,881.964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57088,483.285,754.5677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99612,483.296,765.2927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120817,483.743,327.3857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122513,484.85,339.455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85117,485.349,1057.6267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99859,487.111,570.4427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109846,486.269,851.9925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148376,488.275,897.6021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127103,488.329,895.8275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3094,488.275,771.8205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103073,489.353,739.7853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119501,491.334,727.7165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144342,492.347,1085.9752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98848,494.287,537.8277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127051,493.352,1156.914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120173,494.257,797.7939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100652,494.311,817.2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74165,494.368,1100.8117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145429,495.291,846.0783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95866,495.389,1192.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88391,496.263,602.0127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109599,496.34,1196.4825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86863,498.342,1154.1538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70052,498.256,866.6904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20877,498.308,730.3739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75085,498.253,869.1421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112406,498.355,1125.605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65345,499.276,803.842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145620,500.192,735.3045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120293,500.293,1514.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71773,500.599,836.8481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96047,501.182,749.1495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137976,501.289,645.5073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
648,501.281,971.701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5672,501.83,823.8364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94409,502.288,952.9321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63413,504.272,825.8214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144753,504.351,1106.6396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149053,505.224,1042.5287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48473,505.241,805.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26067,507.342,941.6358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116671,507.342,730.907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83733,507.866,342.4514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114651,508.272,1111.0593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110766,508.299,940.6465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137094,508.293,800.0547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116046,509.264,838.161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86654,511.177,816.4825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135189,511.963,641.307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95405,512.416,1192.4114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116659,512.723,710.087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95522,512.863,333.298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100024,513.122,823.1087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121278,514.35,706.4426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121325,514.799,864.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120171,515.305,1267.2193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110380,516.355,1084.4732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120968,516.316,976.4723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120672,518.289,776.671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120035,518.287,827.6376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112211,518.359,862.0621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18991,518.363,1109.5128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9218,518.334,1078.315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90013,518.34,1138.095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54533,519.139,1076.9893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111368,519.24,1047.1933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119574,519.29,819.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83486,519.372,1121.7829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82962,520.308,693.2895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127147,520.305,845.1157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94626,520.345,1084.1825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66806,520.384,958.093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79384,521.448,841.8157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
